comment,date,support_number,user
高空抛物，入刑…,今天 18:15 来自网页,534,七幕晨
校园流浪狗必须管控，但该宿管处理流浪狗的手段无法让人接受,今天 18:15 来自网页,355,xieyatingll
太可恶了，再怎么说人家也是一条生命，而且你还当着学生的面杀,今天 18:15 来自网页,191,智慧熊大师
这方式太不可取了！万一砸到楼下人，那这个宿管就摊上大事儿了,3分钟前 来自网页    ,0,猪小乖的翅膀
不喜欢赶走就是了，何必如此残忍。,6分钟前 来自网页    ,0,老张老鬼老混混
真残忍,8分钟前 来自网页    ,0,佳福6_6
//,14分钟前 来自网页    ,0,行者晓路
没办法用动物保护治他，但是这条有理有据,18分钟前 来自网页    ,0,璟昀
要是砸伤了财物或者伤人 他就得两罪并罚,21分钟前 来自网页    ,0,Amumia
当时就该给他妈一拳,33分钟前 来自网页    ,0,猫哆哩201507
太残忍了，它也是生命啊！怎么忍心,41分钟前 来自网页    ,0,假虎虎真猫猫
流浪狗那样被人拎着，流浪狗不咬人？谁能给我解答这个问题，流浪狗跑到学生宿舍去干嘛？,42分钟前 来自网页    ,0,拉玛西亚表演系
太过分了,44分钟前 来自网页    ,0,红袖莞卿本佳人
支持宿管🤓,45分钟前 来自网页    ,0,心随路远丷
阿弥陀佛,46分钟前 来自网页    ,0,月如婉初
没毛病,55分钟前 来自网页    ,0,喷子长脑子了么
不建议高空丢垃圾，砸到人怎么办，砸坏花花草草也不好呀！流浪狗会携带狂犬病毒很危险，给它安乐死就好不要触摸。,56分钟前 来自网页    ,0,你怎么会这样想呢
狗无所谓，扔下去砸到人这可是有风险,56分钟前 来自网页    ,0,喷子长脑子了么
所以狗这条生命就不值得被重视吗况且这种以高空抛物处理流浪狗的方式有什么教育意义吗,今天 20:26 来自网页    ,0,逃不过的猪猪女孩
狗咬人的时候爱狗人士一个都见不到  一有这事马上出现  悲天悯狗,今天 20:17 来自网页    ,2,我就是大海
狗有什麼錯？,今天 20:17 来自网页    ,0,M喵小呆M
为什么不养肥点下锅呢？,今天 20:16 来自网页    ,0,抽烟伤心不伤60115
带走的理由是啥？,今天 20:14 来自网页    ,0,四条小清龙
？？？？？？？？？？？？？？？？？？？？,今天 20:10 来自网页    ,0,讨厌噪音和太阳
抓狗是应该的，怕伤害到学生。但是处理狗的方法，绝对有问题。抛下去非常危险，而且残忍。,今天 20:10 来自网页    ,0,简单富足lu
请分清是非，这是对生命的藐视，国家虽然没禁止吃狗，杀狗，但有明文规定禁止虐杀动物，而且这舍管这样做给学生什么样暗示，暗示他们以后也可以这样做人?就好比老师没收他们财物不归还，随意损坏学生财物都是犯法，如果不处理，以后得学生难道可以随意犯法?,今天 20:09 来自网页    ,0,七度空间少男系列
请分清是非，这是对生命的藐视，国家虽然没禁止吃狗，杀狗，但有明文规定禁止虐杀动物，而且这舍管这样做给学生什么样暗示，暗示他们以后也可以这样做人?就好比老师没收他们财物不归还，随意损坏学生财物都是犯法，如果不处理，以后得学生难道可以随意犯法?,今天 20:09 来自网页    ,0,七度空间少男系列
现场看到扔狗的学生会不会很惊恐，这种作法，有点可怕。,今天 20:04 来自网页    ,0,临风听蝉
卧槽 ,今天 20:01 来自网页    ,0,竃門卖炭郎
牲畜不如。,今天 20:01 来自网页    ,1,吧唧你一口Yahoo
还是人？？可以不爱，但请不要伤害！别忘了这是学校，育人子弟的地方！,今天 20:00 来自网页    ,0,鸦哥哥哥
.赏黄马褂，三眼花翎，风光大葬,今天 19:59 来自网页    ,1,战狼不是狼海豹不是豹
高空抛物。,今天 19:55 来自网页    ,0,失去记忆的恶魔
宿管闲的吧，等狗咬人了，看看他们怎么说吧,今天 19:55 来自网页    ,0,清澈你的思维
养狗的人最可恶! 爱狗人士就是有病，狗咬死人的时候他不做声，强烈支持打狗!,今天 19:54 来自网页    ,2,闲空道人
对权力一无所知,今天 19:53 来自网页    ,0,是一个锚
如果打110，警察会处理流浪狗的话，谁也不会选择这么极端的方式吧。,今天 19:51 来自网页    ,0,优质电影放映员
确实，砸到人我看她怎么办,今天 19:50 来自网页    ,0,HK里急急急急急急
我就是不知道高空抛物应该处以什么样的处罚,今天 19:49 来自网页    ,0,SineZhang
高空抛物不好，最理想的处置是带回家杀了吃了。猪肉这么贵，吃点狗肉补补。,今天 19:47 来自网页    ,0,保卫楠溪江
去世一般是对伟人的尊重所说。而且用于书面语较多。,今天 19:45 来自网页    ,0,脑袋上的津门
摔死就摔死了，一只狗而已,今天 19:45 来自网页    ,1,晓风残月1101
回复 ,今天 19:44 来自网页    ,0,山川先生的熬夜记录
可以不爱但是这样伤害就是你的不对了！,今天 19:44 来自网页    ,0,li-cyi
我是爱狗人士,今天 19:44 来自网页    ,0,李山辉8888
谁觉得流浪狗该杀请给我打电话 16670440001,今天 19:43 来自网页    ,0,李山辉8888
我的天。。。。这只狗跟我家狗子长得特别像。。。。我心碎了,今天 19:43 来自网页    ,1,施主你这万万使不得啊
这他妈事也称新闻了，小编傻了么？,今天 19:42 来自网页    ,0,braveheart-xb
求宿管电话,今天 19:40 来自网页    ,0,李山辉8888
惨无人道,今天 19:40 来自网页    ,0,装不正经的老不正经
多半有心理问题。,今天 19:39 来自网页    ,0,加油作死2019
这个不违法吧,今天 19:39 来自网页    ,0,万千五百二十
建议检察院以危害公共安全罪起诉这名宿管，判他个三年五载的，给他长点记性,今天 19:37 来自网页    ,0,前凉霸王
太残忍了,今天 19:36 来自网页    ,0,bobojunbaby
高空抛物，可以以以危险方式危害公共安全罪判了,今天 19:35 来自网页    ,0,yzfly1104
心够狠,今天 19:34 来自网页    ,0,12345糖果爱
这简直没有人性,今天 19:34 来自网页    ,0,奇妙与牛奶的幸福生活
回复 ,今天 19:34 来自网页    ,0,山川先生的熬夜记录
傻批,今天 19:34 来自网页    ,0,今天还是肥宅的头盖骨
求开除吧，教书育人的地方,今天 19:33 来自网页    ,0,二楼de小咪
就像现代人死刑不过枪毙或者注射，当今社会还有满清酷刑吗？用到狗身上也一样。,今天 19:33 来自网页    ,0,神楽mea天狗
